Station,Quarter,DO,Temperature,pH,Salinity,NH3,PO4,BOD5,TSS,Coliform,Alkalinity,Transparency,H2S,COD,CN,As,Cd,Pb,Cu,Hg,Zn,Total_Cr,Alkalinity_source,Transparency_source
SM4,1989-10-01,6.4,22.05,8.5,32.05,0.003,0.017,1.0,6.25,20.5,90.47411856139004,33.64236744718583,0.04188036537119361,35.37984913667652,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,1990-01-01,7.0,16.2,8.6,31.1,0.002,0.008,0.2,3.0,110.0,112.21022252300054,47.572948862804665,0.023347839637909578,48.5651603522643,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,1990-04-01,6.800000000000001,24.1,8.55,31.0,0.006,0.0065,0.75,1.0,13.0,96.72008952504557,46.90198939519653,0.04412700271835564,32.14027852095085,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,1990-07-01,7.8,26.8,8.5,31.1,0.005,0.004,1.3,3.0,42.0,165.2876733087,23.976878329930404,0.032916273605175045,155.66165984202527,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,1990-10-01,6.699999999999999,23.3,8.149999999999999,32.349999999999994,0.0015,0.010499999999999999,0.75,3.5,10.5,126.28331555381115,49.66031444449114,0.037851843332595225,133.51937251121268,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,1991-01-01,7.2,16.9,8.2,31.9,0.002,0.03,0.9,1.5,2.0,184.71285164966505,39.157992277473504,0.048243956923047025,110.68781552202574,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,1991-04-01,6.0,23.75,8.2,30.15,0.003,0.013000000000000001,1.4500000000000002,1.75,35.0,134.15428539249962,23.400708135359356,0.023950909862861042,99.79599437801255,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,1991-07-01,5.7,21.9,7.8,30.9,0.002,0.028,0.3,12.0,68.0,40.0,38.452141982279656,0.029218511723537777,146.43595834061887,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,1991-10-01,8.15,21.549999999999997,8.45,33.7,0.004,0.026500000000000003,0.75,6.0,43.0,156.9614562260494,23.541034477473612,0.04421121964794386,64.51535020541048,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,1992-01-01,7.4,15.2,8.1,32.0,0.001,0.001,0.7,3.0,12.0,67.16569321355158,56.56176485956872,0.06,92.98741662707485,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,1992-04-01,6.5,23.950000000000003,8.1,30.35,0.0025,0.0115,1.5499999999999998,3.75,59.0,128.06867835239686,43.4267389879654,0.03562344686715787,47.15592473243129,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,1992-07-01,5.6,26.1,8.1,31.5,0.006,0.023,1.4,1.5,25.0,92.88605798176543,32.33204914235794,0.0464100844184788,67.7350178227521,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,1992-10-01,6.85,22.35,8.0,33.05,0.003,0.033,0.7,6.5,41.0,194.99488620624652,50.47275351354148,0.03602773385215403,94.4001295254424,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,1993-01-01,7.5,18.1,8.2,33.8,0.002,0.009,0.4,2.5,31.0,170.38592746005475,20.0,0.06,13.536252368335328,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,1993-04-01,6.9,22.15,8.2,31.55,0.004,0.0225,0.8,2.0,46.5,94.03627754043846,25.789453832547252,0.019872037650674596,52.41323173098998,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,1993-07-01,7.1,26.4,8.4,28.6,0.015,0.036,2.0,2.0,21.0,115.54248161576109,30.436041392875314,0.03876096167778806,80.7003511748758,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,1993-10-01,7.5,22.5,8.2,31.9,0.0015,0.0215,0.5,4.9,90.0,128.5609324377226,69.76289740680014,0.020768767228946272,70.62372694398466,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,1994-01-01,8.1,17.1,8.3,31.9,0.006,0.017,0.4,2.7,44.0,150.21949250465636,23.17107352885565,0.015087568862639976,57.46534214873398,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,1994-04-01,6.449999999999999,26.15,8.2,27.65,0.0025,0.02,1.25,2.7,34.0,121.02031693137545,20.0,0.04172043433737991,101.90424178944669,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,1994-07-01,6.7,28.0,8.3,22.7,0.006,0.018,0.9,2.5,32.0,84.12867852166966,20.455553922806875,0.03939708962954252,49.936799442167256,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,1994-10-01,6.0,23.9,8.3,32.7,0.0035,0.034,0.325,3.95,32.0,94.88544762799815,44.78570613093827,0.033776695255649504,37.63561829246322,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,1995-01-01,,15.2,8.2,32.1,0.004,0.031,0.3,9.0,110.0,119.84313712681231,27.1584610520741,0.03603789447593683,141.3262939631946,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,1995-04-01,6.25,22.45,8.3,31.7,0.0025,0.0255,1.5,5.15,34.5,163.2059942567642,31.39794672752498,0.06,130.77217529165557,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,1995-07-01,7.0,26.5,8.2,30.1,0.004,0.008,1.4,2.5,10.0,134.97432511876153,42.69528407403915,0.03410493963984703,53.009333208305456,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,1995-10-01,6.55,23.3,8.149999999999999,33.3,0.0015,0.01,0.45,7.25,38.0,92.93047756847444,31.408437124106204,0.04506613189665699,70.96721335630149,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,1996-01-01,6.9,16.9,8.3,34.4,0.002,0.018,0.3,5.6,59.0,142.69304721984264,35.4398124306838,0.029593188481735686,117.36565620897625,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,1996-04-01,7.3,23.299999999999997,8.05,32.25,0.002,0.018000000000000002,0.4,3.35,70.0,106.45553063926441,39.575340582258576,0.04168670829662798,75.5065101509032,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,1996-07-01,6.2,26.0,7.8,28.4,0.001,0.019,0.6,2.8,140.0,151.16428018153945,28.680026619062787,0.034352530668478785,98.65354666054554,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,1996-10-01,6.3,25.85,8.2,30.4,0.006,0.0375,0.15000000000000002,7.0,47.5,200.0,31.322354941865207,0.03227142087223018,95.73287266983002,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,1997-01-01,8.4,16.2,8.0,32.1,0.001,0.022,0.5,2.0,7.0,107.44107701697577,35.88934257205808,0.06,61.834185846845486,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,1997-04-01,6.0,23.4,7.9,31.0,0.0015,0.0175,1.25,2.25,184.0,148.05618059042297,44.2213866263797,0.05740302140386614,97.88156246115227,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,1997-07-01,5.6,25.8,7.8,31.0,0.002,0.012,0.9,2.6,55.0,93.91123337867946,25.422157652665717,0.03935779343801911,43.34888602595032,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,1997-10-01,5.35,24.25,7.7,31.349999999999998,0.004,0.026000000000000002,0.35,5.05,92.0,116.07076814830458,20.0,0.016236697899481175,91.54685108412247,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,1998-01-01,7.9,16.8,8.3,33.1,0.003,0.027,0.5,2.5,1.0,121.03468004052354,41.52663672217253,0.03285620957003631,70.756633296793,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,1998-04-01,5.800000000000001,25.65,7.85,31.1,0.0035,0.026000000000000002,0.55,3.2,140.0,113.22107189844668,45.10786556725262,0.06,60.4371367253669,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,1998-07-01,6.0,26.8,8.2,31.8,0.004,0.017,0.1,0.8,38.0,200.0,35.391258076467096,0.03444701402509445,37.12517354761464,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,1998-10-01,4.45,23.549999999999997,8.05,32.15,0.001,0.014,0.5,3.9499999999999997,6.0,109.26924238625662,36.20585292657672,0.05588334599913858,79.23456207988625,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,1999-01-01,8.2,17.7,8.3,31.9,0.003,0.024,1.1,1.1,4.0,140.5398038574704,27.43036776883931,0.06,75.27828043126524,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,1999-04-01,5.933333333333334,25.366666666666664,8.133333333333333,32.06666666666667,0.0023333333333333335,0.021333333333333333,1.0,2.2666666666666666,25.333333333333332,52.44695957367986,39.115838723043765,0.04054924064174687,46.44180139538352,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,1999-07-01,5.8,26.266666666666666,8.200000000000001,29.666666666666668,0.0016666666666666668,0.019,1.4666666666666668,2.3000000000000003,247.33333333333334,135.11987971793636,44.00062056059428,0.027597728806927638,30.62205493581798,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,1999-10-01,6.5,23.233333333333334,7.933333333333334,31.633333333333336,0.001,0.018333333333333333,0.39999999999999997,5.166666666666667,23.333333333333332,159.97191073232864,33.737593405365644,0.015482639112424649,29.83071879609983,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,2000-01-01,7.3999999999999995,16.866666666666664,8.033333333333333,31.566666666666666,0.0016666666666666668,0.021333333333333333,0.85,2.033333333333333,116.0,101.53409300973323,75.9671610247427,0.048002875368143974,64.08817411640082,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,2000-04-01,5.7,24.7,8.033333333333333,31.46666666666667,0.0026666666666666666,0.015666666666666666,0.6666666666666666,1.6333333333333335,91.33333333333333,40.0,20.0,0.027870007724487254,87.23221508017491,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,2000-07-01,7.3,27.366666666666664,8.133333333333333,30.26666666666667,0.005,0.015,0.7666666666666666,3.033333333333333,20.333333333333332,118.64718809104362,34.95654629580136,0.03992437865180411,203.8703753365299,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,2000-10-01,6.433333333333334,22.96666666666667,7.833333333333333,32.43333333333333,0.0013333333333333333,0.025333333333333333,0.43333333333333335,12.6,357.0,120.60143476349349,22.382443112057796,0.023801253558690078,71.89198866496386,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,2001-01-01,7.033333333333334,18.066666666666666,8.200000000000001,32.13333333333333,0.0033333333333333335,0.02366666666666667,0.7666666666666666,4.533333333333334,978.6666666666666,145.34262677605065,44.39371548698094,0.034017682190718906,30.145560692883684,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,2001-04-01,5.7,24.866666666666664,8.333333333333334,31.2,0.0036666666666666666,0.016666666666666666,0.6333333333333333,4.333333333333333,193.33333333333334,190.3816062394702,20.0,0.03791407221081691,65.77205206596261,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,2001-07-01,5.533333333333334,27.166666666666668,8.133333333333333,29.533333333333335,0.002,0.017333333333333333,0.7000000000000001,2.733333333333334,78.33333333333333,106.69812222898926,21.222893734543096,0.041285834402779394,146.67961144259792,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,2001-10-01,5.366666666666667,24.233333333333334,8.1,32.03333333333334,0.0016666666666666668,0.013666666666666667,0.3666666666666667,10.033333333333333,126.66666666666667,90.0299156718902,26.807688835173575,0.024995773350003518,50.625855058287456,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,2002-01-01,7.0,18.5,7.933333333333334,33.199999999999996,0.0023333333333333335,0.011000000000000001,0.4166666666666667,2.733333333333333,194.0,79.1578769519995,36.176159827415695,0.05781523002716677,136.35093512953367,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,2002-04-01,7.166666666666667,27.133333333333336,8.133333333333333,29.433333333333334,0.004666666666666667,0.01,1.2333333333333334,2.733333333333333,76.66666666666667,126.93275159610597,27.146882404660605,0.030161820742709084,81.17835050073306,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,2002-07-01,6.7,26.8,8.066666666666666,28.366666666666664,0.002,0.005333333333333333,1.5,5.8,108.0,136.77739905864757,27.237808233408643,0.02040343644200693,105.19174787631145,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,2002-10-01,7.166666666666667,23.53333333333333,8.166666666666666,32.833333333333336,0.0016666666666666668,0.008333333333333333,0.4666666666666666,4.5,69.0,100.90206119730954,31.17054675568629,0.03600092791119086,204.86900994171287,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,2003-01-01,6.666666666666667,17.933333333333334,8.233333333333334,33.1,0.0013333333333333333,0.007333333333333333,1.0333333333333334,4.5,72.33333333333333,147.25389610040264,30.539505336035283,0.03792309858019262,26.829575727415687,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,2003-04-01,5.566666666666666,24.599999999999998,8.166666666666666,32.46666666666667,0.0023333333333333335,0.011000000000000001,1.0,3.1333333333333333,151.33333333333334,136.28844268867115,54.36162384782062,0.03969965954195058,120.67214234219098,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,2003-07-01,5.533333333333334,27.53333333333333,8.299999999999999,31.2,0.004,0.007666666666666666,0.9333333333333332,3.4,122.66666666666667,121.51310913757116,41.614333568807986,0.06,69.95935182464326,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,2003-10-01,6.033333333333334,23.933333333333334,8.2,33.36666666666667,0.0030000000000000005,0.012333333333333333,0.6,5.833333333333333,22.666666666666668,88.41548477395561,29.71262514609792,0.034374778472043156,43.726341755041624,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,2004-01-01,7.3999999999999995,19.099999999999998,8.200000000000001,33.73333333333333,0.004666666666666667,0.017,1.2666666666666666,3.533333333333333,466.6666666666667,103.13474895803469,66.61115853482887,0.03586281998931228,69.73141612325158,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,2004-04-01,5.866666666666667,25.733333333333334,8.166666666666666,32.93333333333334,0.0036666666666666666,0.007666666666666666,0.9333333333333335,3.0666666666666664,32.666666666666664,40.0,39.0048638726612,0.025101514400659948,186.79915808282902,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,2004-07-01,4.566666666666666,26.766666666666666,8.1,31.133333333333336,0.004333333333333334,0.009666666666666665,0.9,3.4333333333333336,373.6666666666667,128.2525472469312,23.96871181755094,0.05043747172287591,153.57979803678285,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,2004-10-01,5.5,23.566666666666666,8.166666666666666,33.199999999999996,0.002,0.014666666666666666,0.7333333333333334,3.8666666666666667,25.333333333333332,120.92194510616024,36.06395141532602,0.04004270628351961,24.522891943514185,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,2005-01-01,7.0,16.7,8.166666666666666,32.86666666666667,0.0016666666666666668,0.014,0.5333333333333333,2.0,138.66666666666666,126.59676468813203,39.579264480727495,0.03216029780075528,48.25928100347602,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,2005-04-01,6.233333333333333,25.0,8.299999999999999,29.700000000000003,0.004666666666666667,0.008666666666666666,1.0999999999999999,2.6999999999999997,560.3333333333334,137.6511655447596,26.325564006057885,0.018768875639785413,123.79064965403032,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,2005-07-01,5.8999999999999995,25.566666666666666,7.966666666666666,31.53333333333333,0.0030000000000000005,0.018666666666666668,0.8666666666666666,2.566666666666667,409.3333333333333,133.5037520251278,23.31033375150845,0.06,72.82364942729811,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,2005-10-01,6.433333333333334,24.400000000000002,8.0,32.96666666666667,0.0016666666666666668,0.015333333333333332,0.4333333333333333,5.166666666666667,241.66666666666666,116.13658867738877,34.07628250994707,0.023993172937823243,72.97323010970116,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,2006-01-01,7.933333333333334,18.7,8.133333333333333,32.9,0.0023333333333333335,0.013,0.8666666666666667,1.8666666666666665,412.6666666666667,121.70338151069633,29.361633490655407,0.03022333503477414,31.106613500097115,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,2006-04-01,5.8999999999999995,25.166666666666668,8.1,31.333333333333332,0.004333333333333334,0.013,0.25,2.9,393.3333333333333,70.84892541563407,54.211023360336114,0.04265204461495024,48.91028672027298,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,2006-07-01,6.099999999999999,27.3,8.1,30.633333333333336,0.0030000000000000005,0.0036666666666666666,0.7333333333333334,1.7333333333333334,177.0,99.5697774008701,42.3878572433512,0.024265567417889766,34.91745470971188,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,2006-10-01,6.1000000000000005,25.133333333333336,7.8,32.800000000000004,0.0033333333333333335,0.02266666666666667,0.43333333333333335,3.966666666666667,5533.333333333333,121.76648687892114,26.73995725881736,0.02178765815063224,29.685995038062813,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,2007-01-01,6.766666666666667,19.666666666666668,8.0,33.43333333333333,0.0036666666666666666,0.015333333333333332,0.7333333333333334,2.566666666666667,1542.0,94.24512484306737,38.15954208341003,0.017333864831536264,36.90120141288976,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,2007-04-01,6.866666666666667,24.566666666666666,8.200000000000001,31.7,0.004333333333333334,0.008333333333333333,1.3,3.266666666666667,374.0,150.10527785553913,50.51188208830053,0.048648539347096405,44.23632275550019,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,2007-07-01,6.366666666666667,27.566666666666666,8.299999999999999,29.366666666666664,0.011000000000000001,0.010666666666666666,1.4666666666666668,3.3666666666666667,115.0,96.94787716657393,20.803410849312925,0.030732889029458442,48.491454769501885,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,2007-10-01,6.066666666666666,23.933333333333334,8.133333333333333,32.46666666666667,0.0023333333333333335,0.02,0.5,4.166666666666667,35.0,127.57068939369107,23.542522853683124,0.06,46.37815972631678,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
SM4,2008-01-01,8.433333333333334,16.333333333333332,8.0,31.833333333333332,0.0026666666666666666,0.019666666666666666,0.7666666666666666,2.2333333333333334,382.6666666666667,124.07979798853675,32.98506419803693,0.026112244243630366,129.1856917671683,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
